            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
   204.42.253.2|   131.247.67.1|43775|   53| 17|         1|        75|        |2016/04/06T00:02:31.082|    0.000|2016/04/06T00:02:31.082|Health|
  178.135.80.93|  131.247.67.45|22169|   25|  6|         7|       418|        |2016/04/06T00:03:12.235|    1.280|2016/04/06T00:03:13.515|Health|
 88.150.206.225|  131.247.67.75| 5066| 5060| 17|         1|       442|        |2016/04/06T00:04:48.307|    0.000|2016/04/06T00:04:48.307|Health|
 88.150.206.225| 131.247.67.171| 5066| 5060| 17|         1|       444|        |2016/04/06T00:04:48.623|    0.000|2016/04/06T00:04:48.623|Health|
 88.150.206.225|   131.247.67.6| 5066| 5060| 17|         1|       443|        |2016/04/06T00:04:48.105|    0.000|2016/04/06T00:04:48.105|Health|
 88.150.206.225|   131.247.59.3| 5066| 5060| 17|         1|       443|        |2016/04/06T00:04:41.787|    0.000|2016/04/06T00:04:41.787|Health|
 88.150.206.225|  131.247.67.73| 5066| 5060| 17|         1|       445|        |2016/04/06T00:04:48.235|    0.000|2016/04/06T00:04:48.235|Health|
 88.150.206.225|  131.247.59.27| 5066| 5060| 17|         1|       444|        |2016/04/06T00:04:41.911|    0.000|2016/04/06T00:04:41.911|Health|
 88.150.206.225|  131.247.65.37| 5066| 5060| 17|         1|       445|        |2016/04/06T00:04:46.583|    0.000|2016/04/06T00:04:46.583|Health|
 88.150.206.225|  131.247.65.38| 5066| 5060| 17|         1|       444|        |2016/04/06T00:04:46.583|    0.000|2016/04/06T00:04:46.583|Health|
 88.150.206.225|  131.247.65.44| 5066| 5060| 17|         1|       444|        |2016/04/06T00:04:46.611|    0.000|2016/04/06T00:04:46.611|Health|
 88.150.206.225|   131.247.63.5| 5066| 5060| 17|         2|       886|        |2016/04/06T00:04:44.827|    4.004|2016/04/06T00:04:48.831|Health|
 88.150.206.225|   131.247.66.4| 5066| 5060| 17|         1|       443|        |2016/04/06T00:04:47.343|    0.000|2016/04/06T00:04:47.343|Health|
 88.150.206.225|   131.247.66.6| 5066| 5060| 17|         1|       443|        |2016/04/06T00:04:47.347|    0.000|2016/04/06T00:04:47.347|Health|
 88.150.206.225|   131.247.66.8| 5066| 5060| 17|         1|       444|        |2016/04/06T00:04:47.351|    0.000|2016/04/06T00:04:47.351|Health|
 88.150.206.225|  131.247.67.36| 5066| 5060| 17|         1|       444|        |2016/04/06T00:04:48.207|    0.000|2016/04/06T00:04:48.207|Health|
 88.150.206.225|  131.247.67.37| 5066| 5060| 17|         1|       444|        |2016/04/06T00:04:48.207|    0.000|2016/04/06T00:04:48.207|Health|
 88.150.206.225| 131.247.67.118| 5066| 5060| 17|         1|       445|        |2016/04/06T00:04:48.387|    0.000|2016/04/06T00:04:48.387|Health|
 88.150.206.225| 131.247.67.164| 5066| 5060| 17|         1|       444|        |2016/04/06T00:04:48.567|    0.000|2016/04/06T00:04:48.567|Health|
 88.150.206.225| 131.247.65.140| 5066| 5060| 17|         2|       886|        |2016/04/06T00:04:46.947|    4.000|2016/04/06T00:04:50.947|Health|
 88.150.206.225| 131.247.67.212| 5066| 5060| 17|         2|       888|        |2016/04/06T00:04:48.719|    4.000|2016/04/06T00:04:52.719|Health|
 88.150.206.225| 131.247.67.171| 5066| 5060| 17|         1|       444|        |2016/04/06T00:04:52.631|    0.000|2016/04/06T00:04:52.631|Health|
  178.135.80.93|  131.247.67.45|23326|   25|  6|         5|       320|        |2016/04/06T00:06:34.662|    0.896|2016/04/06T00:06:35.558|Health|
 89.248.171.160|  131.247.67.45|59075|   25|  6|        11|       651|        |2016/04/06T00:09:26.114|    0.896|2016/04/06T00:09:27.010|Health|
113.176.124.225|  131.247.67.45|52263|   25|  6|         5|       308|        |2016/04/06T00:10:06.495|    1.216|2016/04/06T00:10:07.711|Health|
 216.12.249.195|   131.247.67.1|32753|   53| 17|         1|        87|        |2016/04/06T00:13:04.687|    0.000|2016/04/06T00:13:04.687|Health|
  113.161.7.137|  131.247.67.45|60843|   25|  6|         5|       317|        |2016/04/06T00:15:30.517|    1.088|2016/04/06T00:15:31.605|Health|
 216.12.249.195|   131.247.67.1|25786|   53| 17|         1|        85|        |2016/04/06T00:17:16.697|    0.000|2016/04/06T00:17:16.697|Health|
    117.6.84.73|  131.247.67.45|16322|   25|  6|         6|       359|        |2016/04/06T00:23:25.396|    1.536|2016/04/06T00:23:26.932|Health|
    14.181.7.70|  131.247.67.45|12452|   25|  6|        11|      1055|        |2016/04/06T00:23:36.533|    2.304|2016/04/06T00:23:38.837|Health|
 89.248.171.160|  131.247.67.45|25165|   25|  6|        10|       607|        |2016/04/06T00:28:54.862|    1.088|2016/04/06T00:28:55.950|Health|
  113.160.133.8|  131.247.67.45|18574|   25|  6|         6|       369|        |2016/04/06T00:29:56.033|    1.664|2016/04/06T00:29:57.697|Health|
  212.156.86.78|  131.247.67.45|29334|   25|  6|         5|       344|        |2016/04/06T00:31:46.954|    0.768|2016/04/06T00:31:47.722|Health|
 216.12.249.195|   131.247.67.1|41839|   53| 17|         1|        80|        |2016/04/06T00:32:13.185|    0.000|2016/04/06T00:32:13.185|Health|
 216.12.249.195|   131.247.67.1|41023|   53| 17|         1|        80|        |2016/04/06T00:32:13.184|    0.000|2016/04/06T00:32:13.184|Health|
  115.78.226.93|  131.247.67.45|11967|   25|  6|         6|       363|        |2016/04/06T00:33:26.012|    1.408|2016/04/06T00:33:27.420|Health|
 174.36.238.146|   131.247.66.4| 5300| 5060| 17|         1|       441|        |2016/04/06T00:33:48.573|    0.000|2016/04/06T00:33:48.573|Health|
 174.36.238.146|   131.247.66.6| 5300| 5060| 17|         1|       443|        |2016/04/06T00:33:48.581|    0.000|2016/04/06T00:33:48.581|Health|
 174.36.238.146|   131.247.66.8| 5300| 5060| 17|         1|       441|        |2016/04/06T00:33:48.593|    0.000|2016/04/06T00:33:48.593|Health|
 174.36.238.146|   131.247.67.6| 5300| 5060| 17|         1|       442|        |2016/04/06T00:33:49.820|    0.000|2016/04/06T00:33:49.820|Health|
 174.36.238.146|  131.247.67.73| 5300| 5060| 17|         1|       444|        |2016/04/06T00:33:50.206|    0.000|2016/04/06T00:33:50.206|Health|
 174.36.238.146|   131.247.59.3| 5300| 5060| 17|         2|       886|        |2016/04/06T00:33:39.045|    4.000|2016/04/06T00:33:43.045|Health|
 174.36.238.146|   131.247.63.5| 5300| 5060| 17|         1|       443|        |2016/04/06T00:33:44.501|    0.000|2016/04/06T00:33:44.501|Health|
 174.36.238.146|  131.247.59.27| 5300| 5060| 17|         2|       888|        |2016/04/06T00:33:39.173|    4.004|2016/04/06T00:33:43.177|Health|
 174.36.238.146|  131.247.65.37| 5300| 5060| 17|         1|       444|        |2016/04/06T00:33:47.385|    0.000|2016/04/06T00:33:47.385|Health|
 174.36.238.146|  131.247.65.44| 5300| 5060| 17|         1|       440|        |2016/04/06T00:33:47.425|    0.000|2016/04/06T00:33:47.425|Health|
 174.36.238.146|  131.247.65.38| 5300| 5060| 17|         2|       888|        |2016/04/06T00:33:47.393|    4.000|2016/04/06T00:33:51.393|Health|
 174.36.238.146|  131.247.67.75| 5300| 5060| 17|         1|       442|        |2016/04/06T00:33:50.309|    0.000|2016/04/06T00:33:50.309|Health|
 174.36.238.146| 131.247.67.118| 5300| 5060| 17|         1|       445|        |2016/04/06T00:33:50.553|    0.000|2016/04/06T00:33:50.553|Health|
 174.36.238.146| 131.247.67.164| 5300| 5060| 17|         1|       445|        |2016/04/06T00:33:50.801|    0.000|2016/04/06T00:33:50.801|Health|
 174.36.238.146| 131.247.65.140| 5300| 5060| 17|         2|       890|        |2016/04/06T00:33:47.933|    4.004|2016/04/06T00:33:51.937|Health|
 174.36.238.146|   131.247.66.4| 5300| 5060| 17|         1|       441|        |2016/04/06T00:33:52.573|    0.000|2016/04/06T00:33:52.573|Health|
 174.36.238.146|   131.247.66.6| 5300| 5060| 17|         1|       443|        |2016/04/06T00:33:52.585|    0.000|2016/04/06T00:33:52.585|Health|
 174.36.238.146|   131.247.66.8| 5300| 5060| 17|         1|       441|        |2016/04/06T00:33:52.593|    0.000|2016/04/06T00:33:52.593|Health|
 174.36.238.146|  131.247.67.36| 5300| 5060| 17|         2|       890|        |2016/04/06T00:33:50.105|    4.000|2016/04/06T00:33:54.105|Health|
 174.36.238.146|  131.247.67.37| 5300| 5060| 17|         2|       888|        |2016/04/06T00:33:50.109|    4.000|2016/04/06T00:33:54.109|Health|
 174.36.238.146| 131.247.67.171| 5300| 5060| 17|         2|       884|        |2016/04/06T00:33:50.821|    4.016|2016/04/06T00:33:54.837|Health|
 174.36.238.146| 131.247.67.212| 5300| 5060| 17|         2|       886|        |2016/04/06T00:33:51.037|    4.000|2016/04/06T00:33:55.037|Health|
203.210.197.222|  131.247.67.45|13530|   25|  6|         6|       371|        |2016/04/06T00:34:11.197|    1.472|2016/04/06T00:34:12.669|Health|
 113.160.156.98|  131.247.67.45|12724|   25|  6|         6|       366|        |2016/04/06T00:39:44.830|    1.280|2016/04/06T00:39:46.110|Health|
   113.20.119.2|  131.247.67.45|64771|   25|  6|         5|       329|        |2016/04/06T00:40:22.207|    2.240|2016/04/06T00:40:24.447|Health|
  212.154.50.66|  131.247.67.45|19875|   25|  6|         6|       370|        |2016/04/06T00:44:00.509|    1.472|2016/04/06T00:44:01.981|Health|
  14.172.165.47|  131.247.67.45|11883|   25|  6|         6|       364|        |2016/04/06T00:44:08.058|    1.472|2016/04/06T00:44:09.530|Health|
113.184.169.216|  131.247.67.45|21558|   25|  6|         6|       359|        |2016/04/06T00:45:41.179|    1.280|2016/04/06T00:45:42.459|Health|
   46.99.142.35|  131.247.67.45|41534|   25|  6|         6|       351|        |2016/04/06T00:46:17.209|    1.536|2016/04/06T00:46:18.745|Health|
 216.12.249.195|   131.247.67.1|28742|   53| 17|         1|        71|        |2016/04/06T00:47:13.140|    0.000|2016/04/06T00:47:13.140|Health|
 216.12.249.195|   131.247.67.1|61452|   53| 17|         1|        76|        |2016/04/06T00:47:16.469|    0.000|2016/04/06T00:47:16.469|Health|
 89.248.171.160|  131.247.67.45|55674|   25|  6|        10|       595|        |2016/04/06T00:48:17.209|    0.896|2016/04/06T00:48:18.105|Health|
 216.12.249.195|   131.247.67.1|43569|   53| 17|         1|        80|        |2016/04/06T00:48:42.169|    0.000|2016/04/06T00:48:42.169|Health|
 216.12.249.195|   131.247.67.1|53420|   53| 17|         1|        80|        |2016/04/06T00:48:42.102|    0.000|2016/04/06T00:48:42.102|Health|
222.252.250.137|  131.247.67.45|64417|   25|  6|         4|       184|        |2016/04/06T00:48:54.519|    5.888|2016/04/06T00:49:00.407|Health|
  42.116.163.11|  131.247.67.45|37135|   25|  6|         2|        98|        |2016/04/06T00:49:02.328|    0.256|2016/04/06T00:49:02.584|Health|
222.252.250.137|  131.247.67.45|64417|   25|  6|         4|       258|        |2016/04/06T00:49:04.504|    5.568|2016/04/06T00:49:10.072|Health|
  42.116.163.11|  131.247.67.45|37135|   25|  6|         3|       230|        |2016/04/06T00:49:32.533|    0.640|2016/04/06T00:49:33.173|Health|
  42.116.163.11|  131.247.67.45|37135|   25|  6|         2|        92|        |2016/04/06T00:50:04.278|    0.000|2016/04/06T00:50:04.278|Health|
   103.5.18.218|  131.247.67.45|19784|   25|  6|         6|       354|        |2016/04/06T00:54:03.564|    1.472|2016/04/06T00:54:05.036|Health|
 115.79.205.104|  131.247.67.45|12458|   25|  6|         7|       412|        |2016/04/06T00:55:57.866|    5.440|2016/04/06T00:56:03.306|Health|
  14.172.165.47|  131.247.67.45|12936|   25|  6|         5|       325|        |2016/04/06T00:56:00.618|    1.088|2016/04/06T00:56:01.706|Health|
  193.140.109.2|  131.247.67.45|14239|   25|  6|         7|       395|        |2016/04/06T00:56:10.092|    2.752|2016/04/06T00:56:12.844|Health|
  180.214.232.7|  131.247.67.45|26359|   25|  6|         5|       341|        |2016/04/06T00:56:25.515|    4.736|2016/04/06T00:56:30.251|Health|
 169.54.233.121|   131.247.67.6|51543| 8443|  6|         1|        46|        |2016/04/06T00:56:59.307|    0.000|2016/04/06T00:56:59.307|Health|
 169.54.233.121|  131.247.67.73|51543| 8443|  6|         1|        46|        |2016/04/06T00:57:03.338|    0.000|2016/04/06T00:57:03.338|Health|
 169.54.233.121|   131.247.66.4|51543| 8443|  6|         1|        40| S      |2016/04/06T00:56:59.081|    0.000|2016/04/06T00:56:59.081|Health|
 169.54.233.121| 131.247.65.140|51543| 8443|  6|         2|        80| S      |2016/04/06T00:56:59.409|    4.000|2016/04/06T00:57:03.409|Health|
 169.54.233.121|  131.247.67.75|51543| 8443|  6|         1|        40| S      |2016/04/06T00:57:03.705|    0.000|2016/04/06T00:57:03.705|Health|
 169.54.233.121|  131.247.65.37|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:00.981|    4.004|2016/04/06T00:57:04.985|Health|
 169.54.233.121|  131.247.67.37|51543| 8443|  6|         1|        40| S      |2016/04/06T00:57:04.249|    0.000|2016/04/06T00:57:04.249|Health|
 169.54.233.121|  131.247.70.74|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:00.297|    4.000|2016/04/06T00:57:04.297|Health|
 169.54.233.121|   131.247.66.6|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:00.569|    4.004|2016/04/06T00:57:04.573|Health|
 169.54.233.121| 131.247.67.164|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:00.569|    4.004|2016/04/06T00:57:04.573|Health|
 169.54.233.121| 131.247.67.212|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:00.633|    4.000|2016/04/06T00:57:04.633|Health|
113.184.169.216|  131.247.67.45|23125|   25|  6|         5|       307|        |2016/04/06T00:57:16.394|    1.152|2016/04/06T00:57:17.546|Health|
 169.54.233.121| 131.247.67.171|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:02.461|    4.000|2016/04/06T00:57:06.461|Health|
 169.54.233.121|  131.247.65.38|51543| 8443|  6|         1|        40| S      |2016/04/06T00:57:06.709|    0.000|2016/04/06T00:57:06.709|Health|
 169.54.233.121|  131.247.59.27|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:04.113|    4.000|2016/04/06T00:57:08.113|Health|
 169.54.233.121| 131.247.67.118|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:04.637|    4.000|2016/04/06T00:57:08.637|Health|
 169.54.233.121|   131.247.66.8|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:05.337|    4.004|2016/04/06T00:57:09.341|Health|
 169.54.233.121|   131.247.63.5|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:05.565|    4.000|2016/04/06T00:57:09.565|Health|
 169.54.233.121|  131.247.65.44|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:05.737|    4.000|2016/04/06T00:57:09.737|Health|
 169.54.233.121|   131.247.59.3|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:07.709|    4.000|2016/04/06T00:57:11.709|Health|
 169.54.233.121|  131.247.67.36|51543| 8443|  6|         2|        80| S      |2016/04/06T00:57:08.373|    4.012|2016/04/06T00:57:12.385|Health|
  94.242.221.68|  10.119.120.40|15968|   80|  6|        12|       814|        |2016/04/06T00:00:19.890|    0.832|2016/04/06T00:00:20.722|Health|
    91.200.12.7|  10.119.120.33|62674|   80|  6|         5|       473|        |2016/04/06T00:33:17.247|    0.320|2016/04/06T00:33:17.567|Health|
    91.200.12.7|  10.119.120.33|62707|   80|  6|        15|       953|        |2016/04/06T00:33:17.567|    2.624|2016/04/06T00:33:20.191|Health|
    91.200.12.7|  10.119.120.33|52257|   80|  6|         5|       511|        |2016/04/06T00:51:15.823|    0.320|2016/04/06T00:51:16.143|Health|
    91.200.12.7|  10.119.120.33|52294|   80|  6|        16|      1037|        |2016/04/06T00:51:16.144|    2.176|2016/04/06T00:51:18.320|Health|
   117.6.126.34|  131.247.67.45|23162|   25|  6|        10|       548|        |2016/04/06T01:00:15.847|    1.536|2016/04/06T01:00:17.383|Health|
157.122.148.242|  131.247.67.45|55011|   25|  6|         8|       446|        |2016/04/06T01:00:28.837|    1.664|2016/04/06T01:00:30.501|Health|
122.252.231.254|  131.247.67.45|45871|   25|  6|         5|       325|        |2016/04/06T01:00:56.290|    1.664|2016/04/06T01:00:57.954|Health|
 113.161.72.181|  131.247.67.45|26772|   25|  6|         6|       362|        |2016/04/06T01:03:14.530|    1.600|2016/04/06T01:03:16.130|Health|
 89.248.171.160|  131.247.67.45|21625|   25|  6|        10|       595|        |2016/04/06T01:07:38.713|    0.960|2016/04/06T01:07:39.673|Health|
113.174.145.206|  131.247.67.45|26531|   25|  6|         6|       352|        |2016/04/06T01:09:49.394|    1.472|2016/04/06T01:09:50.866|Health|
 216.12.249.195|   131.247.67.1| 9596|   53| 17|         1|        80|        |2016/04/06T01:10:21.143|    0.000|2016/04/06T01:10:21.143|Health|
 216.12.249.195|   131.247.67.1|63320|   53| 17|         1|        80|        |2016/04/06T01:10:21.142|    0.000|2016/04/06T01:10:21.142|Health|
 216.12.249.195|   131.247.67.1|57718|   53| 17|         1|        87|        |2016/04/06T01:10:21.142|    0.000|2016/04/06T01:10:21.142|Health|
 216.12.249.195|   131.247.67.1|35858|   53| 17|         1|        88|        |2016/04/06T01:10:21.784|    0.000|2016/04/06T01:10:21.784|Health|
 216.12.249.195|   131.247.67.1|55591|   53| 17|         1|        88|        |2016/04/06T01:10:21.782|    0.000|2016/04/06T01:10:21.782|Health|
 216.12.249.195|   131.247.67.1|29808|   53| 17|         1|        87|        |2016/04/06T01:10:21.782|    0.000|2016/04/06T01:10:21.782|Health|
113.176.124.225|  131.247.67.45|58583|   25|  6|         5|       321|        |2016/04/06T01:10:29.078|    1.472|2016/04/06T01:10:30.550|Health|
 216.12.249.195|   131.247.67.1| 4762|   53| 17|         1|        84|        |2016/04/06T01:10:43.796|    0.000|2016/04/06T01:10:43.796|Health|
    27.2.33.119|  131.247.67.45|42635|   25|  6|         6|       356|        |2016/04/06T01:11:21.817|    1.280|2016/04/06T01:11:23.097|Health|
 113.160.134.19|  131.247.67.45|11454|   25|  6|         6|       356|        |2016/04/06T01:11:49.081|    1.408|2016/04/06T01:11:50.489|Health|
113.189.139.224|  131.247.67.45|20051|   25|  6|         6|       362|        |2016/04/06T01:11:58.809|    1.664|2016/04/06T01:12:00.473|Health|
   103.5.18.218|  131.247.67.45|23734|   25|  6|         5|       314|        |2016/04/06T01:14:29.464|    1.152|2016/04/06T01:14:30.616|Health|
  113.161.76.44|  131.247.67.45|33508|   25|  6|         6|       370|        |2016/04/06T01:18:12.498|    1.280|2016/04/06T01:18:13.778|Health|
  14.183.58.140|  131.247.67.45|25396|   25|  6|         6|       357|        |2016/04/06T01:22:19.976|    1.728|2016/04/06T01:22:21.704|Health|
  138.0.191.254|  131.247.67.45|10291|   25|  6|         6|       390|        |2016/04/06T01:25:01.827|    0.896|2016/04/06T01:25:02.723|Health|
 89.248.171.160|  131.247.67.45|52054|   25|  6|        12|       696|        |2016/04/06T01:27:03.621|    1.280|2016/04/06T01:27:04.901|Health|
    14.181.7.70|  131.247.67.45|18194|   25|  6|         6|       359|        |2016/04/06T01:28:28.224|    1.216|2016/04/06T01:28:29.440|Health|
   113.11.228.8|  131.247.67.45|11902|   25|  6|         6|       361|        |2016/04/06T01:29:10.144|    1.600|2016/04/06T01:29:11.744|Health|
   14.160.35.14|  131.247.67.45|24172|   25|  6|         2|        92|        |2016/04/06T01:36:30.132|    0.192|2016/04/06T01:36:30.324|Health|
  113.161.7.137|  131.247.67.45|53552|   25|  6|         5|       316|        |2016/04/06T01:36:43.955|    1.216|2016/04/06T01:36:45.171|Health|
   14.160.35.14|  131.247.67.45|24172|   25|  6|         3|       226|        |2016/04/06T01:37:00.338|    0.576|2016/04/06T01:37:00.914|Health|
   14.160.35.14|  131.247.67.45|24172|   25|  6|         2|        92|        |2016/04/06T01:37:30.868|    0.000|2016/04/06T01:37:30.868|Health|
    14.181.7.70|  131.247.67.45|19213|   25|  6|         5|       314|        |2016/04/06T01:39:27.027|    1.088|2016/04/06T01:39:28.115|Health|
    117.6.84.73|  131.247.67.45|29189|   25|  6|         6|       358|        |2016/04/06T01:40:10.993|    1.344|2016/04/06T01:40:12.337|Health|
   117.6.126.34|  131.247.67.45|29934|   25|  6|        10|       544|        |2016/04/06T01:41:17.679|    1.216|2016/04/06T01:41:18.895|Health|
  113.160.133.8|  131.247.67.45|28817|   25|  6|         6|       367|        |2016/04/06T01:41:52.042|    2.496|2016/04/06T01:41:54.538|Health|
 113.161.85.140|  131.247.67.45|35603|   25|  6|         6|       360|        |2016/04/06T01:46:13.411|    1.920|2016/04/06T01:46:15.331|Health|
 89.248.171.160|  131.247.67.45|17951|   25|  6|        10|       607|        |2016/04/06T01:46:36.330|    1.024|2016/04/06T01:46:37.354|Health|
   14.160.35.14|  131.247.67.45|26520|   25|  6|         2|        92|        |2016/04/06T01:48:39.528|    0.256|2016/04/06T01:48:39.784|Health|
   14.160.35.14|  131.247.67.45|26520|   25|  6|         3|       226|        |2016/04/06T01:49:09.544|    0.576|2016/04/06T01:49:10.120|Health|
   14.160.35.14|  131.247.67.45|26520|   25|  6|         2|        92|        |2016/04/06T01:49:39.241|    0.000|2016/04/06T01:49:39.241|Health|
 113.160.154.23|  131.247.67.45|25050|   25|  6|         6|       360|        |2016/04/06T01:51:46.018|    1.216|2016/04/06T01:51:47.234|Health|
  179.108.166.2|  131.247.67.45|40150|   25|  6|         7|       419|        |2016/04/06T01:53:49.411|    3.200|2016/04/06T01:53:52.611|Health|
      76.8.4.73|  131.247.67.45| 4912|   25|  6|        10|       652|        |2016/04/06T01:53:57.217|    1.472|2016/04/06T01:53:58.689|Health|
    14.181.7.70|  131.247.67.45|20686|   25|  6|         5|       324|        |2016/04/06T01:54:08.548|    1.088|2016/04/06T01:54:09.636|Health|
  14.167.56.218|  131.247.67.45|14280|   25|  6|         6|       375|        |2016/04/06T01:55:15.808|    1.408|2016/04/06T01:55:17.216|Health|
   115.78.229.3|  131.247.67.45|47201|   25|  6|         8|       460|        |2016/04/06T01:58:33.434|    2.304|2016/04/06T01:58:35.738|Health|
  113.160.133.8|  131.247.67.45|21304|   25|  6|         5|       317|        |2016/04/06T01:58:40.283|    0.960|2016/04/06T01:58:41.243|Health|
 200.92.128.127|  131.247.67.45|23397|   25|  6|         6|       383|        |2016/04/06T01:59:42.873|    1.792|2016/04/06T01:59:44.665|Health|
    117.6.84.73|  131.247.67.45|31114|   25|  6|         6|       359|        |2016/04/06T01:59:51.451|    1.088|2016/04/06T01:59:52.539|Health|
  157.55.39.171|  131.247.65.83|20807|  443|  6|        29|      2198|        |2016/04/06T01:14:22.997|    0.832|2016/04/06T01:14:23.829|Health|
     74.82.47.3|  131.247.66.87|33444|  443|  6|        15|      1342|        |2016/04/06T01:14:33.748|    5.952|2016/04/06T01:14:39.700|Health|
     74.82.47.3|  131.247.66.87|44723|  443|  6|        14|      1272|        |2016/04/06T01:19:43.053|    4.160|2016/04/06T01:19:47.213|Health|
     74.82.47.3|  131.247.66.87|53601|  443|  6|         3|       295|        |2016/04/06T01:22:07.426|    0.128|2016/04/06T01:22:07.554|Health|
141.212.122.202| 131.247.65.113|42988|   80|  6|         2|        80| S      |2016/04/06T01:28:37.549|    4.004|2016/04/06T01:28:41.553|Health|
  163.172.7.229| 131.247.67.122|59781|   80|  6|         8|       607|        |2016/04/06T01:36:13.560|    6.080|2016/04/06T01:36:19.640|Health|
  163.172.7.229| 131.247.67.122|59714|   80|  6|         6|       503|        |2016/04/06T01:36:13.177|    0.640|2016/04/06T01:36:13.817|Health|
  163.172.7.229| 131.247.67.122|59714|   80|  6|         1|        52|        |2016/04/06T01:36:31.732|    0.000|2016/04/06T01:36:31.732|Health|
     5.9.17.118|  10.119.120.33|47083|   80|  6|        21|      1374|        |2016/04/06T01:43:30.351|    0.896|2016/04/06T01:43:31.247|Health|
  66.249.64.146|  10.119.120.40|52400|   80|  6|       641|     33663|        |2016/04/06T01:58:24.217|    0.576|2016/04/06T01:58:24.793|Health|
  66.249.64.146|  10.119.120.40|47400|   80|  6|         5|       553|        |2016/04/06T01:58:30.939|    0.000|2016/04/06T01:58:30.939|Health|
 113.161.76.125|  131.247.67.45|60852|   25|  6|         6|       360|        |2016/04/06T02:00:20.503|    2.496|2016/04/06T02:00:22.999|Health|
 113.161.76.125|  131.247.67.45|60852|   25|  6|         1|        46|        |2016/04/06T02:00:49.369|    0.000|2016/04/06T02:00:49.369|Health|
  201.131.148.4|  131.247.67.45|64864|   25|  6|         6|       370|        |2016/04/06T02:05:13.871|    1.088|2016/04/06T02:05:14.959|Health|
 89.248.171.160|  131.247.67.45|48321|   25|  6|        11|       643|        |2016/04/06T02:06:03.477|    0.960|2016/04/06T02:06:04.437|Health|
  117.3.142.254|  131.247.67.45|22582|   25|  6|         6|       365|        |2016/04/06T02:10:37.516|    1.408|2016/04/06T02:10:38.924|Health|
  14.172.165.47|  131.247.67.45|20179|   25|  6|         5|       322|        |2016/04/06T02:14:36.418|    0.768|2016/04/06T02:14:37.186|Health|
  179.108.166.2|  131.247.67.45|42027|   25|  6|         5|       323|        |2016/04/06T02:14:53.956|    1.792|2016/04/06T02:14:55.748|Health|
  113.161.7.137|  131.247.67.45|57059|   25|  6|         5|       325|        |2016/04/06T02:15:39.971|    1.216|2016/04/06T02:15:41.187|Health|
 118.97.104.106|  131.247.67.45|36711|   25|  6|         6|       403|        |2016/04/06T02:18:22.593|    3.264|2016/04/06T02:18:25.857|Health|
   117.4.253.93|  131.247.67.45|15730|   25|  6|         7|       414|        |2016/04/06T02:18:34.431|    4.864|2016/04/06T02:18:39.295|Health|
159.122.220.224|  131.247.56.53|57626|   22|  6|         2|        92|        |2016/04/06T02:20:08.063|    3.712|2016/04/06T02:20:11.775|Health|
   103.5.18.218|  131.247.67.45|29509|   25|  6|         5|       330|        |2016/04/06T02:22:48.890|    1.408|2016/04/06T02:22:50.298|Health|
 89.248.171.160|  131.247.67.45|14053|   25|  6|        10|       603|        |2016/04/06T02:25:40.146|    0.896|2016/04/06T02:25:41.042|Health|
 113.190.40.192|  131.247.67.45|13855|   25|  6|         6|       372|        |2016/04/06T02:26:54.773|    2.112|2016/04/06T02:26:56.885|Health|
 202.83.103.254|   131.247.59.8|32809|   23|  6|         1|        60|        |2016/04/06T02:27:48.393|    0.000|2016/04/06T02:27:48.393|Health|
   117.6.126.34|  131.247.67.45|34573|   25|  6|        12|       633|        |2016/04/06T02:28:26.807|    1.408|2016/04/06T02:28:28.215|Health|
184.105.247.196|   131.247.67.6|50614|53413| 17|         1|        46|        |2016/04/06T02:29:13.651|    0.000|2016/04/06T02:29:13.651|Health|
  113.20.119.25|  131.247.67.45|34340|   25|  6|         6|       380|        |2016/04/06T02:29:44.808|    1.792|2016/04/06T02:29:46.600|Health|
  182.75.61.238|  131.247.67.45| 8451|   25|  6|         7|       479|        |2016/04/06T02:31:15.827|    2.560|2016/04/06T02:31:18.387|Health|
   113.22.70.46|  131.247.67.45|14664|   25|  6|         6|       363|        |2016/04/06T02:32:47.025|    1.536|2016/04/06T02:32:48.561|Health|
184.105.247.195|   131.247.67.1|64536|   53| 17|         1|        84|        |2016/04/06T02:33:18.256|    0.000|2016/04/06T02:33:18.256|Health|
    117.3.80.14|  131.247.67.45|31658|   25|  6|         5|       316|        |2016/04/06T02:33:35.471|    1.536|2016/04/06T02:33:37.007|Health|
113.174.195.154|  131.247.67.45|33574|   25|  6|         6|       357|        |2016/04/06T02:35:27.084|    1.600|2016/04/06T02:35:28.684|Health|
