            sIP|            dIP|sPort|dPort|pro|   packets|     bytes|   flags|                  sTime| duration|                  eTime|sensor|
   131.247.63.6|        8.8.8.8|    0|  771|  1|         1|        56|        |2016/04/06T02:11:52.520|    0.000|2016/04/06T02:11:52.520|Health|
   172.19.7.115|    192.168.1.2|    0| 2048|  1|         4|       240|        |2016/04/06T02:11:57.897|    9.024|2016/04/06T02:12:06.921|Health|
   172.19.7.115|    192.168.1.2|    0| 2048|  1|         4|       240|        |2016/04/06T02:12:09.931|    9.024|2016/04/06T02:12:18.955|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T02:12:12.832|    8.960|2016/04/06T02:12:21.792|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:12:16.331|    0.000|2016/04/06T02:12:16.331|Health|
   172.19.7.115|    192.168.1.2|    0| 2048|  1|         4|       240|        |2016/04/06T02:12:21.962|    9.088|2016/04/06T02:12:31.050|Health|
   10.119.53.87|        8.8.8.8|63531|   53| 17|         3|       222|        |2016/04/06T02:12:29.027|    9.152|2016/04/06T02:12:38.179|Health|
   10.119.34.27|        8.8.8.8|59819|   53| 17|         1|        65|        |2016/04/06T02:12:32.358|    0.000|2016/04/06T02:12:32.358|Health|
   172.19.7.115|    192.168.1.2|    0| 2048|  1|         4|       240|        |2016/04/06T02:12:34.056|    9.024|2016/04/06T02:12:43.080|Health|
   10.119.34.27|        8.8.8.8|58688|   53| 17|         1|        72|        |2016/04/06T02:12:36.709|    0.000|2016/04/06T02:12:36.709|Health|
   10.119.34.27|        8.8.8.8|45606|   53| 17|         1|        72|        |2016/04/06T02:12:36.709|    0.000|2016/04/06T02:12:36.709|Health|
  131.247.65.11|        8.8.8.8|53121|   53| 17|         1|        72|        |2016/04/06T02:12:46.023|    0.000|2016/04/06T02:12:46.023|Health|
  131.247.65.11|        8.8.8.8|57097|   53| 17|         1|        72|        |2016/04/06T02:12:46.023|    0.000|2016/04/06T02:12:46.023|Health|
   172.19.7.115|    192.168.1.2|    0| 2048|  1|         4|       240|        |2016/04/06T02:12:46.089|    9.024|2016/04/06T02:12:55.113|Health|
   172.19.7.115|    192.168.1.2|    0| 2048|  1|         4|       240|        |2016/04/06T02:12:58.122|    9.024|2016/04/06T02:13:07.146|Health|
   172.19.7.115|    192.168.1.2|    0| 2048|  1|         4|       240|        |2016/04/06T02:13:10.150|    9.024|2016/04/06T02:13:19.174|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:13:17.128|    0.000|2016/04/06T02:13:17.128|Health|
   172.19.7.115|    192.168.1.2|    0| 2048|  1|         3|       180|        |2016/04/06T02:13:22.177|    6.016|2016/04/06T02:13:28.193|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T02:13:24.447|    9.024|2016/04/06T02:13:33.471|Health|
   10.119.53.87|        8.8.8.8|53477|   53| 17|         3|       222|        |2016/04/06T02:13:33.406|    8.960|2016/04/06T02:13:42.366|Health|
  131.247.65.11|        8.8.8.8|34277|   53| 17|         2|       138|        |2016/04/06T02:13:34.721|    0.000|2016/04/06T02:13:34.721|Health|
     172.18.3.9|    192.168.0.1|33931|   53| 17|         1|       120|        |2016/04/06T02:13:46.448|    0.000|2016/04/06T02:13:46.448|Health|
  131.247.65.11|        8.8.8.8|39136|   53| 17|         1|        72|        |2016/04/06T02:13:45.281|    0.000|2016/04/06T02:13:45.281|Health|
  131.247.65.11|        8.8.8.8|59531|   53| 17|         1|        72|        |2016/04/06T02:13:45.279|    0.000|2016/04/06T02:13:45.279|Health|
     172.18.3.9|    192.168.0.1|47573|   53| 17|         1|       120|        |2016/04/06T02:13:50.413|    0.000|2016/04/06T02:13:50.413|Health|
     172.18.3.9|    192.168.0.1|48600|   53| 17|         1|       120|        |2016/04/06T02:13:54.446|    0.000|2016/04/06T02:13:54.446|Health|
     172.18.3.9|    192.168.0.1|34431|   53| 17|         1|       120|        |2016/04/06T02:13:58.352|    0.000|2016/04/06T02:13:58.352|Health|
     172.18.3.9|    192.168.0.1|36390|   53| 17|         1|        67|        |2016/04/06T02:14:08.463|    0.000|2016/04/06T02:14:08.463|Health|
     172.18.3.9|    192.168.0.1|64769|   53| 17|         1|       155|        |2016/04/06T02:14:12.431|    0.000|2016/04/06T02:14:12.431|Health|
     172.18.3.9|    192.168.0.1|63062|   53| 17|         1|        67|        |2016/04/06T02:14:16.466|    0.000|2016/04/06T02:14:16.466|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:14:17.985|    0.000|2016/04/06T02:14:17.985|Health|
   10.119.34.33|    192.168.1.1|52484|  139|  6|         1|        64|        |2016/04/06T02:14:21.982|    0.000|2016/04/06T02:14:21.982|Health|
     172.18.3.9|    192.168.0.1|46758|   53| 17|         1|       167|        |2016/04/06T02:14:20.428|    0.000|2016/04/06T02:14:20.428|Health|
   10.119.53.87|        8.8.8.8|54336|   53| 17|         1|        92|        |2016/04/06T02:14:22.876|    0.000|2016/04/06T02:14:22.876|Health|
   10.119.53.87|        8.8.8.8|55577|   53| 17|         2|       138|        |2016/04/06T02:14:23.579|    1.088|2016/04/06T02:14:24.667|Health|
    172.18.9.11|    192.168.0.1|61214|   53| 17|         1|       120|        |2016/04/06T02:14:26.129|    0.000|2016/04/06T02:14:26.129|Health|
    172.18.9.11|    192.168.0.1|40726|   53| 17|         1|       120|        |2016/04/06T02:14:30.161|    0.000|2016/04/06T02:14:30.161|Health|
   10.119.53.87|        8.8.8.8|    0|  771|  1|         2|       112|        |2016/04/06T02:14:28.572|    1.152|2016/04/06T02:14:29.724|Health|
    172.18.9.11|    192.168.0.1|35095|   53| 17|         1|       120|        |2016/04/06T02:14:34.128|    0.000|2016/04/06T02:14:34.128|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T02:14:36.189|    8.960|2016/04/06T02:14:45.149|Health|
   10.119.34.39|    192.168.1.1|57528|  139|  6|         1|        64|        |2016/04/06T02:14:39.837|    0.000|2016/04/06T02:14:39.837|Health|
    172.18.9.11|    192.168.0.1|42132|   53| 17|         1|        67|        |2016/04/06T02:14:44.110|    0.000|2016/04/06T02:14:44.110|Health|
  131.247.65.11|        8.8.8.8|53769|   53| 17|         1|        72|        |2016/04/06T02:14:45.508|    0.000|2016/04/06T02:14:45.508|Health|
  131.247.65.11|        8.8.8.8|60680|   53| 17|         1|        72|        |2016/04/06T02:14:45.572|    0.000|2016/04/06T02:14:45.572|Health|
    172.18.9.11|    192.168.0.1|52951|   53| 17|         1|       155|        |2016/04/06T02:14:48.143|    0.000|2016/04/06T02:14:48.143|Health|
   10.119.53.87|        8.8.8.8|53454|   53| 17|         2|       148|        |2016/04/06T02:14:48.218|    4.288|2016/04/06T02:14:52.506|Health|
 131.247.67.127| 199.59.243.120|57772|   53| 17|         1|        83|        |2016/04/06T02:15:03.004|    0.000|2016/04/06T02:15:03.004|Health|
 131.247.67.126| 199.59.243.120|59250|   53| 17|         1|        83|        |2016/04/06T02:15:03.002|    0.000|2016/04/06T02:15:03.002|Health|
   10.119.52.90|        1.1.1.1|49237| 8000| 17|         1|        90|        |2016/04/06T02:15:00.033|    0.000|2016/04/06T02:15:00.033|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:15:18.852|    0.000|2016/04/06T02:15:18.852|Health|
   10.119.45.62|        8.8.8.8|59267|   53| 17|         2|       152|        |2016/04/06T02:15:41.507|    4.032|2016/04/06T02:15:45.539|Health|
  131.247.65.11|        8.8.8.8|37586|   53| 17|         1|        72|        |2016/04/06T02:15:45.796|    0.000|2016/04/06T02:15:45.796|Health|
  131.247.65.11|        8.8.8.8|45585|   53| 17|         1|        72|        |2016/04/06T02:15:45.729|    0.000|2016/04/06T02:15:45.729|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T02:15:47.807|    9.024|2016/04/06T02:15:56.831|Health|
   10.119.53.87|        8.8.8.8|56906|   53| 17|         2|       148|        |2016/04/06T02:15:55.167|    1.152|2016/04/06T02:15:56.319|Health|
    172.18.5.48|    192.168.0.1|40892|   53| 17|         1|       120|        |2016/04/06T02:15:57.585|    0.000|2016/04/06T02:15:57.585|Health|
    172.18.5.48|    192.168.0.1|35644|   53| 17|         1|       120|        |2016/04/06T02:16:01.233|    0.000|2016/04/06T02:16:01.233|Health|
    172.18.5.48|    192.168.0.1|41027|   53| 17|         1|       120|        |2016/04/06T02:16:05.266|    0.000|2016/04/06T02:16:05.266|Health|
    172.18.5.48|    192.168.0.1|62350|   53| 17|         1|        67|        |2016/04/06T02:16:15.377|    0.000|2016/04/06T02:16:15.377|Health|
    172.18.5.48|    192.168.0.1|46758|   53| 17|         1|       155|        |2016/04/06T02:16:19.411|    0.000|2016/04/06T02:16:19.411|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:16:18.947|    0.000|2016/04/06T02:16:18.947|Health|
  131.247.65.11|        8.8.8.8|57108|   53| 17|         1|        64|        |2016/04/06T02:16:34.246|    0.000|2016/04/06T02:16:34.246|Health|
  131.247.65.11|        8.8.8.8|52783|   53| 17|         1|        64|        |2016/04/06T02:16:34.181|    0.000|2016/04/06T02:16:34.181|Health|
   10.119.53.87|        8.8.8.8|56732|   53| 17|         1|        80|        |2016/04/06T02:16:43.865|    0.000|2016/04/06T02:16:43.865|Health|
  131.247.65.11|        8.8.8.8|46449|   53| 17|         1|        72|        |2016/04/06T02:16:46.021|    0.000|2016/04/06T02:16:46.021|Health|
  131.247.65.11|        8.8.8.8|47523|   53| 17|         1|        72|        |2016/04/06T02:16:46.023|    0.000|2016/04/06T02:16:46.023|Health|
   131.247.63.6|        8.8.8.8|63565|   53| 17|         1|        71|        |2016/04/06T02:16:48.837|    0.000|2016/04/06T02:16:48.837|Health|
   131.247.63.6|        8.8.8.8|55322|   53| 17|         1|        62|        |2016/04/06T02:16:48.900|    0.000|2016/04/06T02:16:48.900|Health|
   131.247.63.6|        8.8.8.8|52319|   53| 17|         1|        82|        |2016/04/06T02:16:48.965|    0.000|2016/04/06T02:16:48.965|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T02:16:59.479|    9.024|2016/04/06T02:17:08.503|Health|
   10.119.53.87|        8.8.8.8|51748|   53| 17|         3|       222|        |2016/04/06T02:17:06.581|    8.576|2016/04/06T02:17:15.157|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:17:19.811|    0.000|2016/04/06T02:17:19.811|Health|
   10.119.34.33|    192.168.1.1|52501|  139|  6|         1|        64|        |2016/04/06T02:17:22.008|    0.000|2016/04/06T02:17:22.008|Health|
   10.119.34.27|        8.8.8.8|54732|   53| 17|         1|        65|        |2016/04/06T02:17:32.441|    0.000|2016/04/06T02:17:32.441|Health|
   10.119.34.39|    192.168.1.1|57537|  139|  6|         1|        64|        |2016/04/06T02:17:39.799|    0.000|2016/04/06T02:17:39.799|Health|
  10.119.38.226|    82.78.227.6|  123|  123| 17|         1|        76|        |2016/04/06T02:17:41.635|    0.000|2016/04/06T02:17:41.635|Health|
  131.247.65.11|        8.8.8.8|39986|   53| 17|         1|        72|        |2016/04/06T02:17:45.348|    0.000|2016/04/06T02:17:45.348|Health|
  131.247.65.11|        8.8.8.8|41798|   53| 17|         1|        72|        |2016/04/06T02:17:45.350|    0.000|2016/04/06T02:17:45.350|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:17:45.669|    0.000|2016/04/06T02:17:45.669|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         2|       164|        |2016/04/06T02:18:04.034|    1.024|2016/04/06T02:18:05.058|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         9|       756|        |2016/04/06T02:18:11.158|    8.000|2016/04/06T02:18:19.158|Health|
   10.119.53.87|        8.8.8.8|51737|   53| 17|         3|       222|        |2016/04/06T02:18:15.701|    8.512|2016/04/06T02:18:24.213|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         1|        84|        |2016/04/06T02:18:20.183|    0.000|2016/04/06T02:18:20.183|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:18:19.904|    0.000|2016/04/06T02:18:19.904|Health|
  131.247.65.11|        8.8.8.8|37477|   53| 17|         1|        72|        |2016/04/06T02:18:45.565|    0.000|2016/04/06T02:18:45.565|Health|
  131.247.65.11|        8.8.8.8|36468|   53| 17|         1|        72|        |2016/04/06T02:18:45.566|    0.000|2016/04/06T02:18:45.566|Health|
     172.18.3.9|    192.168.0.1|33931|   53| 17|         1|       120|        |2016/04/06T02:19:17.462|    0.000|2016/04/06T02:19:17.462|Health|
     172.18.3.9|    192.168.0.1|56554|   53| 17|         1|       120|        |2016/04/06T02:19:21.432|    0.000|2016/04/06T02:19:21.432|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         9|       756|        |2016/04/06T02:19:22.836|    8.000|2016/04/06T02:19:30.836|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:19:20.254|    0.000|2016/04/06T02:19:20.254|Health|
   10.119.53.87|        8.8.8.8|51659|   53| 17|         2|       148|        |2016/04/06T02:19:24.883|    1.152|2016/04/06T02:19:26.035|Health|
     172.18.3.9|    192.168.0.1|40684|   53| 17|         1|       120|        |2016/04/06T02:19:25.461|    0.000|2016/04/06T02:19:25.461|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T02:19:24.030|    0.000|2016/04/06T02:19:24.030|Health|
     172.18.3.9|    192.168.0.1|33599|   53| 17|         1|       120|        |2016/04/06T02:19:29.428|    0.000|2016/04/06T02:19:29.428|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|         1|        84|        |2016/04/06T02:19:31.859|    0.000|2016/04/06T02:19:31.859|Health|
     172.18.3.9|    192.168.0.1|50963|   53| 17|         1|        67|        |2016/04/06T02:19:39.480|    0.000|2016/04/06T02:19:39.480|Health|
   10.119.34.27|        8.8.8.8|40850|   53| 17|         2|       124|        |2016/04/06T02:19:38.131|    0.000|2016/04/06T02:19:38.131|Health|
     172.18.3.9|    192.168.0.1|64003|   53| 17|         1|       155|        |2016/04/06T02:19:43.445|    0.000|2016/04/06T02:19:43.445|Health|
     172.18.3.9|    192.168.0.1|45747|   53| 17|         1|        67|        |2016/04/06T02:19:47.480|    0.000|2016/04/06T02:19:47.480|Health|
  131.247.65.11|        8.8.8.8|49611|   53| 17|         1|        72|        |2016/04/06T02:19:45.792|    0.000|2016/04/06T02:19:45.792|Health|
  131.247.65.11|        8.8.8.8|52032|   53| 17|         1|        72|        |2016/04/06T02:19:45.791|    0.000|2016/04/06T02:19:45.791|Health|
     172.18.3.9|    192.168.0.1|46389|   53| 17|         1|       167|        |2016/04/06T02:19:51.442|    0.000|2016/04/06T02:19:51.442|Health|
    172.18.9.11|    192.168.0.1|34582|   53| 17|         1|       120|        |2016/04/06T02:19:51.126|    0.000|2016/04/06T02:19:51.126|Health|
   10.119.34.27|        8.8.8.8|44610|   53| 17|         1|        65|        |2016/04/06T02:19:54.964|    0.000|2016/04/06T02:19:54.964|Health|
    172.18.9.11|    192.168.0.1|44278|   53| 17|         1|       120|        |2016/04/06T02:19:55.090|    0.000|2016/04/06T02:19:55.090|Health|
    172.18.9.11|    192.168.0.1|33173|   53| 17|         1|       120|        |2016/04/06T02:19:59.124|    0.000|2016/04/06T02:19:59.124|Health|
   10.119.34.69|    192.168.1.1|60392|  139|  6|         1|        64|        |2016/04/06T02:20:02.771|    0.000|2016/04/06T02:20:02.771|Health|
   10.119.52.90|        1.1.1.1|49237| 8000| 17|         1|        90|        |2016/04/06T02:19:59.998|    0.000|2016/04/06T02:19:59.998|Health|
   10.119.34.69|    192.168.1.1|60391|  445|  6|         1|        64|        |2016/04/06T02:20:02.772|    0.000|2016/04/06T02:20:02.772|Health|
    172.18.9.11|    192.168.0.1|52610|   53| 17|         1|        67|        |2016/04/06T02:20:09.111|    0.000|2016/04/06T02:20:09.111|Health|
    172.18.9.11|    192.168.0.1|61299|   53| 17|         1|       155|        |2016/04/06T02:20:13.140|    0.000|2016/04/06T02:20:13.140|Health|
   10.119.34.33|    192.168.1.1|52510|  139|  6|         1|        64|        |2016/04/06T02:20:21.969|    0.000|2016/04/06T02:20:21.969|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:20:21.248|    0.000|2016/04/06T02:20:21.248|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T02:20:25.666|    0.000|2016/04/06T02:20:25.666|Health|
   10.119.53.87|        8.8.8.8|54436|   53| 17|         2|       148|        |2016/04/06T02:20:34.064|    1.152|2016/04/06T02:20:35.216|Health|
   10.119.34.27|        8.8.8.8|    0| 2048|  1|        10|       840|        |2016/04/06T02:20:34.513|    9.024|2016/04/06T02:20:43.537|Health|
   10.119.34.39|    192.168.1.1|57556|  139|  6|         1|        64|        |2016/04/06T02:20:39.826|    0.000|2016/04/06T02:20:39.826|Health|
  131.247.65.11|        8.8.8.8|37368|   53| 17|         1|        72|        |2016/04/06T02:20:46.082|    0.000|2016/04/06T02:20:46.082|Health|
  131.247.65.11|        8.8.8.8|46118|   53| 17|         1|        72|        |2016/04/06T02:20:46.082|    0.000|2016/04/06T02:20:46.082|Health|
  10.119.38.154|        8.8.8.8|    0| 2048|  1|         1|        60|        |2016/04/06T02:21:22.043|    0.000|2016/04/06T02:21:22.043|Health|
   131.247.63.6|        8.8.8.8|62607|   53| 17|         1|        82|        |2016/04/06T02:21:27.293|    0.000|2016/04/06T02:21:27.293|Health|
    172.18.5.48|    192.168.0.1|45276|   53| 17|         1|       120|        |2016/04/06T02:21:30.008|    0.000|2016/04/06T02:21:30.008|Health|
    172.18.5.48|    192.168.0.1|55062|   53| 17|         1|       120|        |2016/04/06T02:21:33.464|    0.000|2016/04/06T02:21:33.464|Health|
  131.247.65.11|        8.8.8.8|53111|   53| 17|         1|        64|        |2016/04/06T02:21:34.462|    0.000|2016/04/06T02:21:34.462|Health|
